"apgroup_num","apgroup_name","apmean_bno2","apmean_bpm25"
870,"E01023092",13.23,9.443
871,"E01025097",8.986,6.542
872,"E01017074",6.899,7.956
873,"E01023013",9.926,7.541
874,"E01025096",7.129,6.023
875,"E01002041",20.914,12.696
876,"E01025017",6.506,6.081
877,"E01004044",26.48,13.073
878,"E01004047",22.579,12.865
879,"E01012092",15.949,8.532
880,"W01001553",4.519,7.086
881,"E01022014",5.638,8.847
882,"E01006075",13.836,8.466
883,"E01012012",14.364,8.034
884,"E01022095",6.773,9.158
885,"E01012093",15.251,8.461
886,"E01016076",8.763,9.405
887,"E01007171",13.697,7.621
888,"E01006074",12.587,8.729
889,"W01001552",4.1,6.701
890,"E01023111",16.122,9.815
891,"E01015193",6.525,7.473
892,"E01012015",12.501,7.859
893,"E01022017",6.452,8.913
894,"E01025114",6.522,5.837
895,"E01015112",7.078,6.989
896,"E01012094",15.695,8.397
897,"E01022096",7.263,9.481
898,"E01017172",13.904,10.04
899,"E01009177",14.379,9.69
900,"E01023190",9.999,8.895
901,"E01025117",6.488,6.616
902,"E01007170",14.241,7.406
903,"E01025196",6.75,6.959
904,"E01015194",7.139,7.489
905,"E01023191",8.831,8.038
906,"E01015115",8.418,7.342
907,"E01023110",11.608,9.077
908,"E01009176",13.129,9.624
909,"E01014016",3.055,6.639
910,"E01022094",6.236,9.109
911,"E01014097",3.853,6.78
912,"E01022015",7.404,8.664
913,"E01015113",12.375,8.286
914,"E01025195",5.575,6.393
915,"E01009174",10.703,8.43
916,"E01028131",16.069,10.144
917,"E01017173",12.267,10.046
918,"E01012146",13.185,7.842
919,"E01028133",18.373,10.204
920,"E01028130",15.809,9.79
921,"E01028135",11.739,9.458
922,"E01028132",16.069,10.144
923,"E01026131",6.521,8.922
924,"E01028134",16.258,9.811
925,"E01012147",10.702,7.65
926,"E01003387",17.32,11.925
927,"E01026138",7.118,9.192
928,"E01003386",17.766,12.096
929,"E01001358",25.082,12.743
930,"E01001359",25.585,12.26
931,"E01001350",22.877,12.446
932,"E01006083",14.785,8.054
933,"E01001351",24.159,12.739
934,"E01006003",14.292,9.346
935,"E01009368",21.787,11.162
936,"E01006084",13.554,7.872
937,"E01001353",23.936,12.471
938,"E01006002",14.321,9.466
939,"E01006085",12.405,7.867
940,"E01006005",16.47,8.683
941,"E01006086",10.578,7.576
942,"E01006004",15.396,9.074
943,"E01003307",19.969,12.22
944,"E01003385",20.384,11.874
945,"E01006082",13.668,7.982
946,"E01008087",11.282,8.805
947,"E01017539",15.984,10.096
948,"E01026968",8.832,8.79
949,"E01003542",33.596,14.633
950,"E01032909",31.359,10.27
951,"E01017538",17.125,10.217
952,"E01032988",5.981,8.932
953,"E01028961",4.217,6.722
954,"E01003545",26.719,13.763
955,"E01003547",22.403,12.905
956,"E01032989",7.306,9.027
957,"E01003544",24.561,13.334
958,"E01028960",4.408,6.448
959,"E01003546",24.561,13.334
960,"E01028963",7.625,7.151
961,"E01019531",9.86,8.531
962,"E01028962",7.161,7.113
963,"E01003543",22.403,12.905
964,"E01020956",7.09,8.82
965,"E01005546",22.08,9.173
966,"E01026969",11.187,9.03
967,"E01027553",6.055,5.97
968,"E01003564",24.285,13.637
969,"E01029557",7.65,7.725
970,"E01017558",8.331,9.113
971,"E01027552",5.335,5.649
972,"E01003567",23.3,13.314
973,"E01029556",9.151,7.832
974,"E01003566",25.907,13.974
975,"E01027554",4.858,5.638
976,"E01019551",9.457,8.734
977,"E01027555",6.129,6.453
978,"E01019550",9.661,8.849
979,"E01016264",8.985,8.134
980,"E01014207",10.135,8.713
981,"E01025569",7.598,6.336
982,"E01019553",10.552,8.747
983,"W01001740",13.051,8.355
984,"E01014286",18.599,9.36
985,"E01027557",4.745,5.84
986,"E01019552",10.695,8.882
987,"E01022202",4.669,7.681
988,"E01012200",6.346,6.965
989,"E01022283",10.29,8.907
990,"E01012281",13.741,7.364
991,"E01030210",5.357,8.775
992,"E01006265",15.665,8.533
993,"E01016267",5.978,7.975
994,"E01024272",9.362,8.615
995,"E01014206",10.576,9.3
996,"W01001743",10.119,7.419
997,"E01030292",4.894,9.018
998,"E01014287",19.285,9.47
999,"E01022284",10.702,9.104
1000,"E01024275",9.324,8.825
1001,"E01012282",9.63,7.421
1002,"E01022205",4.97,7.494
1003,"E01030293",4.33,8.62
1004,"E01030212",4.582,8.426
1005,"E01027550",7.247,6.202
1006,"E01022271",4.082,7.155
1007,"E01003565",26.917,14.162
1008,"E01029554",14.854,8.983
1009,"E01024274",9.56,9.106
1010,"E01017559",7.265,8.856
1011,"E01022203",4.741,7.668
1012,"E01012201",13.972,7.074
1013,"E01022282",9.227,9.218
1014,"E01006262",10.892,7.817
1015,"E01027326",7.594,8.87
1016,"E01025379",15.706,8.78
1017,"W01001911",8.436,7.674
1018,"E01030291",17.568,9.14
1019,"E01025378",8.559,7.004
1020,"E01024273",8.988,8.694
1021,"W01001910",9.11,7.498
1022,"E01031398",6.623,8.895
1023,"E01031399",6.762,8.825
1024,"E01031319",12.961,9.041
1025,"E01027327",6.789,8.826
1026,"E01027324",6.921,8.633
1027,"E01020238",3.627,6.366
1028,"W01001727",7.152,6.632
1029,"E01020231",6.028,6.153
1030,"W01001726",10.528,9.28
1031,"E01028249",13.538,9.834
1032,"E01020230",4.817,6.371
1033,"W01001937",2.142,4.343
1034,"E01028248",14.541,9.849
1035,"W01001934",2.876,4.664
1036,"E01020233",5.885,5.79
1037,"E01031331",6.756,8.084
1038,"W01001936",3.6,4.872
1039,"E01031333",7.547,8.388
1040,"E01031330",8.941,8.462
1041,"E01031335",9.195,8.752
1042,"E01031332",9.247,8.929
1043,"E01020239",4.547,6.37
1044,"W01001724",12.41,9.766
1045,"E01025891",6.322,8.452
1046,"E01003027",24.28,13.205
1047,"E01011424",13.054,9.372
1048,"W01001935",4.123,4.971
1049,"W01001416",5.966,6.983
1050,"W01001932",1.166,3.846
1051,"E01028648",6.596,8.577
1052,"E01007280",5.931,6.395
1053,"E01001761",26.194,13.402
1054,"E01016315",10.612,8.437
1055,"E01017833",11.311,8.691
1056,"E01025816",7.818,8.723
1057,"E01017015",9.946,9.026
1058,"E01008941",9.654,8.928
1059,"E01026331",6.357,8.598
1060,"E01030635",12.743,8.976
1061,"E01005254",24.426,10.213
1062,"E01006815",14.653,8.583
1063,"E01012325",8.234,7.021
1064,"E01026775",2.84,8.35
1065,"E01032756",16.451,11.1
1066,"E01015025",9.775,7.272
1067,"E01025497",4.584,6.335
1068,"E01032348",6.611,7.605
1069,"E01000745",19.797,11.908
1070,"E01019204",10.186,5.573
1071,"E01004823",24.995,10.048
1072,"E01026392",5.523,8.647
1073,"E01027839",6.978,6.589
1074,"E01029364",12.493,8.708
1075,"E01025388",7.139,6.9
1076,"E01011355",12.644,9.192
1077,"E01029365",14.656,8.966
1078,"E01025308",14.361,8.539
1079,"E01029367",15.017,8.919
1080,"E01025389",5.947,7.248
1081,"E01027361",2.036,4.258
1082,"E01011354",12.905,8.786
1083,"E01029366",12.037,8.544
1084,"E01011357",15.13,9.387
1085,"W01001958",16.806,6.599
1086,"E01022055",6.523,7.983
1087,"E01000066",19.36,12.773
1088,"E01033380",20.178,10.457
1089,"E01017369",4.167,7.181
1090,"E01022052",6.396,9.097
1091,"E01012059",16.139,8.333
1092,"E01011356",14.061,8.806
1093,"E01027363",2.89,4.81
1094,"E01022057",5.77,9.019
1095,"E01012058",16.139,8.333
1096,"E01022054",5.66,8.032
1097,"E01014051",3.556,6.269
1098,"E01014050",3.698,6.767
1099,"E01020069",2.262,6.229
1100,"E01022056",6.126,7.934
1101,"E01014053",4.127,7.123
1102,"E01014052",3.355,6.224
1103,"E01020061",3.861,6.729
1104,"E01014055",3.166,6.575
1105,"E01020068",2.617,6.224
1106,"E01029362",10.298,8.475
1107,"E01011352",12.776,8.815
1108,"E01029363",15.544,9.165
1109,"E01025309",14.018,8.603
1110,"E01008119",9.966,8.379
1111,"E01030026",13.119,10.955
1112,"E01008118",9.902,8.568
1113,"E01008198",5.126,5.513
1114,"E01022053",6.189,9.225
1115,"E01000064",20.888,11.106
1116,"E01006119",24.6,9.973
1117,"E01024056",7.022,8.264
1118,"E01000067",18.226,12.37
1119,"E01033113",6.771,9.276
1120,"E01008199",5.79,5.734
1121,"E01006118",22.853,9.625
1122,"E01033192",8.002,9.051
1123,"E01006198",22.734,9.646
1124,"E01033112",14.387,9.718
1125,"E01027174",9.277,9.029
1126,"E01008378",11.453,6.866
1127,"E01022398",6.636,7.721
1128,"E01000322",19.612,11.708
1129,"E01016378",23.356,10.774
1130,"E01014319",11.199,8.088
1131,"E01014398",8.548,7.965
1132,"E01018371",5.526,6.798
1133,"E01000325",17.863,11.267
1134,"E01022319",14.166,9.257
1135,"E01014318",12.15,8.296
1136,"E01022318",10.25,8.893
1137,"E01014399",7.514,7.896
1138,"E01022399",3.901,7.315
1139,"E01010327",13.053,9.118
1140,"E01000320",18.588,11.521
1141,"E01010324",11.625,8.543
1142,"E01027537",6.415,5.779
1143,"E01008379",10.827,6.525
1144,"E01027534",5.257,5.776
1145,"E01025549",6.681,6.221
1146,"E01027536",7.649,6.069
1147,"E01023549",14.477,9.79
1148,"E01025548",5.754,5.838
1149,"E01025541",3.938,5.564
1150,"E01023548",14.425,9.963
1151,"E01014338",20.663,9.876
1152,"E01032337",10.913,8.679
1153,"E01000347",22.246,12.089
1154,"W01000941",5.287,6.253
1155,"E01000346",23.279,11.921
1156,"W01000940",5.026,6.209
1157,"E01027535",5.985,5.83
1158,"E01012339",4.344,6.763
1159,"E01030349",12.208,9.212
1160,"E01027532",5.025,5.626
1161,"E01012338",5.338,6.757
1162,"E01030348",13.096,9.351
1163,"E01014331",9.465,8.332
1164,"E01032336",12.106,8.736
1165,"E01005141",14.948,8.688
1166,"E01011049",21.021,9.969
1167,"E01014330",15.89,9.193
1168,"W01000942",4.785,6.082
1169,"E01011048",19.091,9.641
1170,"E01003148",20.129,12.33
1171,"E01014333",9.592,8.419
1172,"W01000943",5.55,6.412
1173,"E01005143",16.982,9.051
1174,"E01011041",15.129,8.506
1175,"E01005140",15.935,8.829
1176,"E01011040",13.137,9.285
1177,"E01019139",26.021,14.722
1178,"E01011043",18.701,9.515
1179,"E01005142",15.009,9.115
1180,"E01011042",13.775,9.018
1181,"E01019138",12.616,6.822
1182,"E01025039",9.255,6.854
1183,"E01005145",16.324,9.072
1184,"E01011045",18.349,9.203
1185,"E01014339",23.118,10.027
1186,"E01032334",12.697,8.892
1187,"E01000344",16.564,11.078
1188,"E01032335",14.414,8.985
1189,"E01005285",17.401,9.585
1190,"E01005284",21.449,9.947
1191,"E01003201",26.537,12.915
1192,"E01003280",22.302,11.993
1193,"W01000597",1.311,4.81
1194,"E01005286",19.587,9.884
1195,"E01003149",19.16,12.169
1196,"E01013036",8.958,9.428
1197,"E01005207",13.915,8.753
1198,"E01032287",10.895,8.093
1199,"E01005149",15.868,9.059
1200,"E01003200",29.833,12.886
1201,"E01032206",5.696,7.321
1202,"E01003281",20.885,12.037
1203,"W01000853",7.067,6.475
1204,"E01030258",11.996,6.27
1205,"W01000855",6.703,6.269
1206,"W01000852",10.998,6.51
1207,"W01000857",7.201,6.47
1208,"W01000854",4.554,5.725
1209,"E01005205",13.398,8.786
1210,"E01005283",18.457,10.004
1211,"W01000850",18.029,6.762
1212,"E01005015",9.981,6.952
1213,"E01030259",4.524,8.302
1214,"E01005094",16.155,9.339
1215,"E01003090",25.637,13.153
1216,"E01005014",16.182,7.729
1217,"E01005017",10.97,7.19
1218,"E01003011",17.478,10.841
1219,"E01003091",25.103,13.099
1220,"E01003010",15.146,10.337
1221,"E01005012",17.633,8.94
1222,"E01005093",15.708,9.135
1223,"E01015891",9.919,8.8
1224,"W01001928",6.136,5.613
1225,"E01005496",12.462,7.883
1226,"W01000841",5.016,6.145
1227,"E01033151",20.168,11.916
1228,"E01023580",15.91,10.456
1229,"E01007789",10.641,8.729
1230,"E01030220",5.207,8.865
1231,"E01007832",10.656,8.408
1232,"E01015817",14.456,10.062
1233,"W01001927",4.937,5.508
1234,"E01015499",10.427,9.2
1235,"E01006331",12.21,8.617
1236,"W01000132",4.403,5.188
1237,"E01021552",11.252,9.647
1238,"E01027621",7.541,7.859
1239,"E01011614",14.295,9.122
1240,"E01007707",20.572,10.13
1241,"E01029624",11.731,8.739
1242,"E01006391",11.925,8.04
1243,"E01011695",11.133,7.94
1244,"E01027620",8.221,7.904
1245,"E01024794",6.535,8.329
1246,"E01005676",16.177,8.183
1247,"E01029627",7.377,7.649
1248,"E01003673",33.739,14.915
1249,"E01011696",10.959,8.369
1250,"E01027623",5.739,6.875
1251,"E01011617",16.285,9.128
1252,"E01029626",6.462,7.4
1253,"E01003672",31.197,13.945
1254,"E01027625",6.801,6.891
1255,"E01011697",7.502,7.892
1256,"E01027622",5.019,7.698
1257,"E01029625",11.692,8.9
1258,"E01024754",7.807,8.47
1259,"E01005677",29.715,10.086
1260,"E01029622",12.728,8.945
1261,"E01007083",13.528,8.194
1262,"E01009017",17.764,10.912
1263,"E01003670",29.926,13.46
1264,"E01007002",6.664,6.594
1265,"E01007473",8.965,8.267
1266,"E01007084",15.503,8.414
1267,"E01016338",8.891,8.456
1268,"E01007005",34.499,9.307
1269,"E01006645",11.145,7.773
1270,"E01007004",24.301,9.836
1271,"E01033582",24.449,11.405
1272,"E01007085",13.636,8.24
1273,"E01006155",19.56,9.57
1274,"E01017789",7.918,8.725
1275,"E01007007",26.925,9.228
1276,"E01006152",13.445,8.445
1277,"E01004326",28.366,13.295
1278,"E01007086",10.913,7.853
1279,"E01006157",24.094,9.591
1280,"E01022714",17.519,9.477
1281,"E01006154",18.622,9.267
1282,"E01004169",18.192,11.001
1283,"E01006156",16.663,9.392
1284,"E01010109",19.455,9.966
1285,"E01004168",16.107,11.379
1286,"E01007003",22.299,9.409
1287,"E01007082",7.503,6.672
1288,"E01018110",5.376,8.815
1289,"E01000179",20.831,12.011
1290,"E01000178",20.623,11.865
1291,"E01018191",9.178,9.249
1292,"E01006153",12.023,8.469
1293,"E01018192",6.699,8.773
1294,"E01008603",10.709,6.802
1295,"E01008156",13.641,8.938
1296,"E01018113",7.873,8.867
1297,"E01018115",5.767,8.256
1298,"E01008682",10.775,6.736
1299,"E01018193",7.729,8.965
1300,"E01008683",11.177,6.899
1301,"E01008602",13.84,7.188
1302,"E01008684",5.17,4.681
1303,"E01008605",9.013,6.693
1304,"E01008604",15.689,6.587
1305,"E01008685",4.278,5.077
1306,"E01002126",18.542,11.035
1307,"E01018111",5.564,8.755
1308,"E01008600",18.509,7.778
1309,"E01008681",8.62,6.695
1310,"E01028378",8.15,8.823
1311,"E01020323",2.127,5.094
1312,"E01020325",2.564,5.65
1313,"E01020322",2.199,5.619
1314,"E01020327",3.677,6.135
1315,"E01020324",2.402,5.266
1316,"E01020326",2.255,6.243
1317,"E01026379",8.703,8.531
1318,"E01021028",6.916,8.846
1319,"E01013015",11.394,9.509
1320,"E01023016",6.106,7.208
1321,"E01013094",8.426,9.377
1322,"E01007077",8.969,6.926
1323,"W01000568",6.341,6.036
1324,"E01028379",8.516,8.726
1325,"W01000569",3.352,5.259
1326,"E01013014",13.311,9.855
1327,"E01011236",25.724,10.247
1328,"E01020320",2.175,5.835
1329,"E01013095",9.167,9.085
1330,"E01021020",9.557,9.823
1331,"E01011237",18.334,10.449
1332,"E01007076",6.004,6.369
1333,"E01021021",9.7,9.73
1334,"E01017248",12.566,9.123
1335,"E01013017",8.414,8.861
1336,"W01000561",1.508,4.924
1337,"E01017249",13.921,9.549
1338,"E01013096",10.314,9.255
1339,"E01021023",5.578,7.999
1340,"E01019240",5.137,5.046
1341,"E01019241",4.649,5.43
1342,"E01019242",8.988,5.463
1343,"E01019243",6.891,5.314
1344,"E01023097",20.84,10.495
1345,"E01013012",10.208,9.304
1346,"E01021029",5.765,8.421
1347,"E01007074",11.407,7.812
1348,"E01018035",6.71,8.843
1349,"E01018032",7.167,9.059
1350,"E01016031",12.606,12.13
1351,"E01011234",16.957,9.603
1352,"E01018034",5.581,8.74
1353,"E01011235",30.597,10.76
1354,"E01016030",12.146,9.978
1355,"E01018037",5.121,8.813
1356,"E01029133",6.253,7.266
1357,"E01016033",12.487,10.462
1358,"E01029130",3.449,6.862
1359,"E01018036",5.445,8.884
1360,"E01029135",4.753,6.804
1361,"E01029132",8.002,7.598
1362,"E01027131",14.461,9.6
1363,"E01029134",10.601,7.778
1364,"E01027130",12.367,9.259
1365,"E01029137",4.016,6.959
1366,"E01018033",7.295,9.066
1367,"E01013200",9.819,8.762
1368,"W01001518",9.711,7.653
1369,"E01007262",6.656,6.451
1370,"E01013282",10.523,9.652
1371,"E01015287",14.245,8.361
1372,"E01015206",8.474,8.078
1373,"E01013146",16.376,7.812
1374,"E01013203",10.582,8.626
1375,"E01018308",8.256,7.077
1376,"E01029131",9.155,7.624
1377,"E01013283",9.102,9.232
1378,"E01018389",10.219,7.815
1379,"E01007265",10.008,7.05
1380,"E01002350",18.835,11.512
1381,"E01004357",16.637,11.444
1382,"E01002353",19.232,10.984
1383,"E01004356",20.687,12.261
1384,"E01002355",17.522,10.977
1385,"E01002352",16.027,10.918
1386,"E01015207",4.29,6.644
1387,"E01013281",8.579,9.532
1388,"E01002351",16.25,10.942
1389,"E01004354",18.142,11.168
1390,"E01026191",5.154,8.596
1391,"W01001309",6.374,6.824
1392,"E01026110",4.001,8.089
1393,"W01001388",7.117,7.466
1394,"E01028116",10.965,8.989
1395,"W01001308",5.815,6.736
1396,"E01028197",11.486,9.412
1397,"W01001389",8.112,7.47
1398,"E01026192",6.14,8.718
1399,"W01001301",5.952,6.912
1400,"W01001380",7.679,7.396
1401,"E01026113",3.708,8.207
1402,"E01016605",8.996,8.016
1403,"E01024651",10.694,10.772
1404,"W01001300",6.331,6.711
1405,"E01026193",6.375,8.793
1406,"E01000663",14.003,9.655
1407,"E01022658",13.884,8.509
1408,"W01001381",4.078,6.473
1409,"E01026112",3.505,7.577
1410,"E01024653",7.187,8.573
1411,"E01016685",10.069,8.869
1412,"E01024650",8.524,11.019
1413,"E01016604",9.158,8.13
1414,"E01024655",8.367,9.319
1415,"E01000662",14.929,9.829
1416,"E01024652",8.365,10.252
1417,"E01016686",14.676,10.25
1418,"E01022651",9.067,8.033
1419,"E01016607",9.928,8.391
1420,"E01024654",7.561,8.728
1421,"E01000665",15.451,9.848
1422,"E01028117",11.668,9.115
1423,"E01030176",4.494,8.764
1424,"E01028196",11.03,9.365
1425,"E01030174",4.25,9.051
1426,"E01016602",11.719,9.386
1427,"E01022659",22.007,10.723
1428,"E01016684",17.219,10.009
1429,"E01005710",16.403,8.599
1430,"E01005897",10.003,7.625
1431,"E01010666",15.704,9.808
1432,"E01005790",15.19,8.568
1433,"E01011320",16.367,9.716
1434,"E01005713",15.709,8.5
1435,"E01023770",8.882,9.315
1436,"E01005791",13.74,8.378
1437,"E01004234",26.126,13.188
1438,"E01005712",19.011,8.821
1439,"E01029188",3.087,6.909
1440,"E01005792",12.954,8.155
1441,"E01007569",10.19,8.597
1442,"E01005715",18.242,8.822
1443,"E01019667",8.388,8.745
1444,"E01005793",13.361,8.45
1445,"E01024215",15.037,10.436
1446,"E01002797",27.913,13.316
1447,"E01005711",33.933,10.551
1448,"E01001062",14.224,9.751
1449,"E01003799",22.596,11.475
1450,"E01017004",11.21,10.614
1451,"E01017007",6.519,8.551
1452,"E01017086",18.434,11.981
1453,"E01017087",16.72,11.622
1454,"E01001065",12.982,9.493
1455,"E01014168",6.19,7.893
1456,"E01014756",16.2,9.11
1457,"E01015059",10.791,7.965
1458,"W01001232",7.208,6.967
1459,"E01025312",15.664,9.163
1460,"E01017006",14.305,10.617
1461,"W01001234",4.496,6.244
1462,"E01026838",11.05,9.886
1463,"W01001235",8.486,7.264
1464,"E01012231",7.241,7.06
1465,"E01020109",1.537,5.277
1466,"E01029100",11.908,8.786
1467,"E01020188",2.605,6.062
1468,"E01013580",9.088,9.139
1469,"E01020189",2.908,5.978
1470,"E01023607",10.251,9.263
1471,"W01001237",6.341,6.76
1472,"E01022214",4.69,7.446
1473,"E01014710",9.277,8.04
1474,"E01017085",24.28,12.932
1475,"E01001063",15.017,9.901
1476,"E01014169",7.269,7.853
1477,"E01016156",16.972,11.482
1478,"E01001824",19.568,12.059
1479,"E01023395",10.863,9.122
1480,"E01024847",8.296,9.048
1481,"E01024235",9.25,10.792
1482,"E01027107",9.92,8.779
1483,"E01011552",14.924,9.093
1484,"E01029666",6.586,7.612
1485,"E01028272",12.604,9.118
1486,"E01012793",14.059,10.237
1487,"E01005339",19.061,8.813
1488,"E01025331",5.18,5.843
1489,"E01005338",20.147,10.327
1490,"E01023338",18.956,10.899
1491,"E01003339",24.742,13.097
1492,"E01025333",6.756,6.339
1493,"E01003338",24.587,13.025
1494,"E01025330",7.656,6.668
1495,"E01005331",19.079,9.873
1496,"E01025335",7.815,6.696
1497,"E01005330",18.681,9.367
1498,"E01025332",7.183,6.622
1499,"E01005333",17.573,8.957
1500,"E01023331",14.911,10.305
1501,"E01005332",20.077,9.934
1502,"E01025334",6.792,6.236
1503,"E01031237",9.722,8.448
1504,"E01023339",31.262,13.081
1505,"E01031236",9.99,8.576
1506,"E01011346",18.746,9.074
1507,"E01017266",18.109,10.871
1508,"E01009301",14.199,9.556
1509,"E01023285",7.008,7.806
1510,"E01009380",16.706,11.308
1511,"E01023204",10.927,9.187
1512,"E01009303",13.047,9.645
1513,"E01023286",5.855,8.052
1514,"E01009300",15.306,9.914
1515,"E01023207",8.566,8.164
1516,"E01009383",14.702,10.207
1517,"E01023287",5.441,8.11
1518,"E01009382",16.979,10.965
1519,"E01032353",5.586,7.187
1520,"E01026389",6.575,8.451
1521,"E01023206",8.945,8.191
1522,"E01009384",16.449,10.327
1523,"E01032350",5.226,7.427
1524,"E01026308",12.988,9.698
1525,"E01021259",10.66,9.828
1526,"E01009302",13.995,9.577
1527,"E01032355",5.892,7.484
1528,"E01012357",9.517,7.426
1529,"E01006099",15.752,9.236
1530,"E01012356",10.769,7.459
1531,"E01032352",5.299,7.609
1532,"E01006019",14.056,8.796
1533,"E01010369",14.892,9.554
1534,"W01000961",10.906,7.083
1535,"E01028380",7.876,8.732
1536,"E01008090",9.529,8.847
1537,"E01032354",9.703,8.081
1538,"E01009113",8.273,7.991
1539,"E01009110",7.353,8.069
1540,"E01009118",10.956,8.522
1541,"E01022049",9.052,8.792
1542,"E01009119",14.128,9.381
1543,"E01024048",9.624,9.475
1544,"E01024041",6.138,8.855
1545,"E01022048",7.827,8.463
1546,"E01024043",6.182,8.611
1547,"E01024040",6.137,9.008
1548,"W01000097",2.504,4.639
1549,"E01024045",7.112,9.031
1550,"W01000017",6,4.895
1551,"E01024042",5.927,8.642
1552,"W01000129",4.778,5.046
1553,"W01000016",6.138,4.924
1554,"W01000121",1.905,3.922
1555,"W01000128",6.121,6.012
1556,"W01000122",2.788,4.839
1557,"W01000123",2.311,4.221
1558,"E01026036",9.298,9.098
1559,"E01024049",7.61,9.011
1560,"W01000096",2.592,4.71
